time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-01 00:00:00+00:00,1.0,1.0,,
2024-05-13 00:00:00+00:00,,,22.0,1.0
2024-05-14 00:00:00+00:00,,,6.0,1.0
