url_path,views_total,views_unique
/sayantikabanik/capstone_isb,7,3
/sayantikabanik/capstone_isb/blob/main/environment.yml,4,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework,1,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework/data,1,1
