time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-31 00:00:00+00:00,1.0,1.0,,
2023-02-01 00:00:00+00:00,48.0,8.0,70.0,2.0
2023-02-03 00:00:00+00:00,,,1.0,1.0
2023-02-05 00:00:00+00:00,1.0,1.0,,
2023-02-08 00:00:00+00:00,,,4.0,1.0
2023-02-10 00:00:00+00:00,,,2.0,1.0
