time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-16 00:00:00+00:00,,,52.0,1.0
2023-06-17 00:00:00+00:00,,,9.0,1.0
2023-06-21 00:00:00+00:00,,,1.0,1.0
2023-06-22 00:00:00+00:00,3.0,2.0,,
2023-06-25 00:00:00+00:00,1.0,1.0,,
