time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-11 00:00:00+00:00,1.0,1.0,,
2023-07-12 00:00:00+00:00,,,1.0,1.0
2023-07-13 00:00:00+00:00,,,8.0,3.0
