url_path,views_total,views_unique
/sayantikabanik/capstone_isb,5,3
/sayantikabanik/capstone_isb/issues,2,1
/sayantikabanik/capstone_isb/actions,1,1
/sayantikabanik/capstone_isb/branches,1,1
/sayantikabanik/capstone_isb/issues/31,1,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework,1,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework/data,1,1
