url_path,views_total,views_unique
/sayantikabanik/capstone_isb,4,1
/sayantikabanik/capstone_isb/blob/main/weekly_reports/Capstone%20Weekly%20Update-%20Week%20II.pdf,4,1
/sayantikabanik/capstone_isb/tree/main/weekly_reports,4,1
/sayantikabanik/capstone_isb/search,1,1
