time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-26 00:00:00+00:00,1.0,1.0,,
2023-10-02 00:00:00+00:00,1.0,1.0,,
2023-10-04 00:00:00+00:00,,,2.0,1.0
2023-10-05 00:00:00+00:00,,,22.0,2.0
