url_path,views_total,views_unique
/sayantikabanik/capstone_isb/projects,4,1
/sayantikabanik/capstone_isb,2,1
/sayantikabanik/capstone_isb/commits/main,2,1
/sayantikabanik/capstone_isb/issues,2,1
/sayantikabanik/capstone_isb/issues/14,1,1
/sayantikabanik/capstone_isb/projects/1,1,1
