url_path,views_total,views_unique
/sayantikabanik/capstone_isb,1,1
/sayantikabanik/capstone_isb/actions,1,1
/sayantikabanik/capstone_isb/branches,1,1
/sayantikabanik/capstone_isb/branches/active,1,1
