time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-04 00:00:00+00:00,,,1,1
2023-06-05 00:00:00+00:00,,,6,2
2023-06-06 00:00:00+00:00,,,2,2
2023-06-07 00:00:00+00:00,,,1,1
2023-06-08 00:00:00+00:00,,,1,1
2023-06-09 00:00:00+00:00,,,1,1
2023-06-12 00:00:00+00:00,,,19,1
2023-06-16 00:00:00+00:00,,,52,1
2023-06-17 00:00:00+00:00,,,9,1
