time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,,,1,1
2023-02-28 00:00:00+00:00,,,2,1
2023-03-02 00:00:00+00:00,4.0,2.0,1,1
2023-03-07 00:00:00+00:00,2.0,2.0,1,1
2023-03-12 00:00:00+00:00,,,5,1
