url_path,views_total,views_unique
/sayantikabanik/capstone_isb,3,2
/sayantikabanik/capstone_isb/tree/main/.github/workflows,3,1
/sayantikabanik/capstone_isb/blob/main/environment.yml,2,1
/sayantikabanik/capstone_isb/blob/main/.github/workflows/CI.yml,2,1
