url_path,views_total,views_unique
/sayantikabanik/capstone_isb,11,5
/sayantikabanik/capstone_isb/tree/main/analysis_framework,3,1
/sayantikabanik/capstone_isb/blob/main/environment.yml,2,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework/dashboard,2,1
