url_path,views_total,views_unique
/sayantikabanik/capstone_isb,3,2
/sayantikabanik/capstone_isb/blob/main/weekly_reports/Approach_assumptions.docx,2,1
/sayantikabanik/capstone_isb/tree/main/analysis_framework,2,1
/sayantikabanik/capstone_isb/tree/main/weekly_reports,2,1
