time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-02 00:00:00+00:00,1.0,1.0,,
2023-10-04 00:00:00+00:00,,,2.0,1.0
2023-10-05 00:00:00+00:00,,,22.0,2.0
2023-10-06 00:00:00+00:00,,,2.0,1.0
2023-10-10 00:00:00+00:00,2.0,1.0,,
2023-10-12 00:00:00+00:00,,,2.0,2.0
