url_path,views_total,views_unique
/sayantikabanik/capstone_isb,9,3
/sayantikabanik/capstone_isb/blob/main/weekly_reports/Capstone%20Weekly%20Update-%20Week%20II.pdf,5,1
/sayantikabanik/capstone_isb/tree/main/weekly_reports,4,1
/sayantikabanik/capstone_isb/branches,3,1
/sayantikabanik/capstone_isb/actions,2,1
/sayantikabanik/capstone_isb/pulls,2,1
/sayantikabanik/capstone_isb/actions/runs/2822714704,1,1
/sayantikabanik/capstone_isb/branches/all,1,1
/sayantikabanik/capstone_isb/search,1,1
