time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-17 00:00:00+00:00,,,11,1
2023-04-19 00:00:00+00:00,,,15,4
2023-04-23 00:00:00+00:00,,,34,1
2023-04-25 00:00:00+00:00,,,20,2
