time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-25 00:00:00+00:00,1.0,1.0,,
2023-06-29 00:00:00+00:00,1.0,1.0,,
2023-06-30 00:00:00+00:00,,,4.0,1.0
2023-07-04 00:00:00+00:00,,,59.0,3.0
2023-07-07 00:00:00+00:00,1.0,1.0,,
