time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-28 00:00:00+00:00,1.0,1.0,,
2023-12-02 00:00:00+00:00,,,4.0,1.0
2023-12-05 00:00:00+00:00,,,32.0,2.0
2023-12-06 00:00:00+00:00,,,1.0,1.0
