url_path,views_total,views_unique
/sayantikabanik/DataJourney,128,43
/sayantikabanik/DataJourney/issues,19,1
/sayantikabanik/DataJourney/pulls,17,1
/sayantikabanik/DataJourney/blob/main/README.md,14,1
/sayantikabanik/DataJourney/pull/88,10,1
/sayantikabanik/DataJourney/pull/88/files,8,1
/sayantikabanik/DataJourney/edit/main/README.md,6,1
/sayantikabanik/DataJourney/issues/new,6,1
/sayantikabanik/DataJourney/issues/new/choose,6,1
/sayantikabanik/DataJourney/issues/84,4,1
