url_path,views_total,views_unique
/sayantikabanik/DataJourney,20,6
/sayantikabanik/DataJourney/blob/main/README.md,10,1
/sayantikabanik/DataJourney/tree/main/.github/workflows,8,2
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik,8,1
/sayantikabanik/DataJourney/tree/main,7,2
/sayantikabanik/DataJourney/tree/main/.github,7,2
/sayantikabanik/DataJourney/tree/github-repo-stats,5,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney,5,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney/ghrs-data,5,1
/sayantikabanik/DataJourney/blob/main/environment.yml,4,2
