url_path,views_total,views_unique
/sayantikabanik/DataJourney,171,53
/sayantikabanik/DataJourney/issues,18,2
/sayantikabanik/DataJourney/pulls,15,1
/sayantikabanik/DataJourney/blob/main/README.md,12,3
/sayantikabanik/DataJourney/pull/107,10,2
/sayantikabanik/DataJourney/pull/100/files,8,1
/sayantikabanik/DataJourney/pull/115,7,6
/sayantikabanik/DataJourney/pull/107/files,7,1
/sayantikabanik/DataJourney/pull/115/files,6,5
/sayantikabanik/DataJourney/actions,6,1
