url_path,views_total,views_unique
/sayantikabanik/DataJourney/actions,36,1
/sayantikabanik/DataJourney,28,8
/sayantikabanik/DataJourney/blob/main/README.md,13,1
/sayantikabanik/DataJourney/tree/main,12,4
/sayantikabanik/DataJourney/actions/runs/9891730432/job/27322781265,10,1
/sayantikabanik/DataJourney/pull/31,7,1
/sayantikabanik/DataJourney/actions/runs/9891488501,6,1
/sayantikabanik/DataJourney/actions/runs/9891624859,6,1
/sayantikabanik/DataJourney/pulls,6,1
/sayantikabanik/DataJourney/actions/runs/9891487863/job/27322019812,5,1
