url_path,views_total,views_unique
/sayantikabanik/DataJourney,4,1
/sayantikabanik/DataJourney/blob/github-repo-stats/sayantikabanik/DataJourney/latest-report/report.pdf,2,1
/sayantikabanik/DataJourney/actions/runs/4775338412,1,1
