url_path,views_total,views_unique
/sayantikabanik/DataJourney,6,2
/sayantikabanik/DataJourney/tree/github-repo-stats,3,1
/sayantikabanik/DataJourney/tree/main/.github,3,1
/sayantikabanik/DataJourney/tree/main/.github/workflows,3,1
/sayantikabanik/DataJourney/blob/github-repo-stats/sayantikabanik/capstone_isb/latest-report/report.pdf,2,1
/sayantikabanik/DataJourney/blob/main/.github/workflows/github-repo-stats.yml,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/capstone_isb,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/capstone_isb/latest-report,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney,2,1
