url_path,views_total,views_unique
/sayantikabanik/DataJourney,146,45
/sayantikabanik/DataJourney/issues,17,3
/sayantikabanik/DataJourney/pull/107,13,5
/sayantikabanik/DataJourney/blob/main/README.md,12,3
/sayantikabanik/DataJourney/pulls,9,1
/sayantikabanik/DataJourney/pull/107/files,8,2
/sayantikabanik/DataJourney/pull/115,7,6
/sayantikabanik/DataJourney/pull/115/files,6,5
/sayantikabanik/DataJourney/actions,6,1
/sayantikabanik/DataJourney/tree/main,6,1
