url_path,views_total,views_unique
/sayantikabanik/DataJourney,85,25
/sayantikabanik/DataJourney/pulls,21,1
/sayantikabanik/DataJourney/pull/127,18,3
/sayantikabanik/DataJourney/blob/main/README.md,10,2
/sayantikabanik/DataJourney/pull/127/files,10,2
/sayantikabanik/DataJourney/pull/121,9,5
/sayantikabanik/DataJourney/issues,9,2
/sayantikabanik/DataJourney/actions,9,1
/sayantikabanik/DataJourney/actions/runs/13047154269,5,1
/sayantikabanik/DataJourney/actions/workflows/github-repo-stats.yml,5,1
