url_path,views_total,views_unique
/sayantikabanik/DataJourney,5,1
/sayantikabanik/DataJourney/blob/github-repo-stats/sayantikabanik/DataJourney/latest-report/report.pdf,3,1
/sayantikabanik/DataJourney/blob/main/analytics_framework/intake/catalog_entry.yml,2,2
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney,2,1
/sayantikabanik/DataJourney/tree/github-repo-stats,1,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/capstone_isb,1,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney/latest-report,1,1
/sayantikabanik/DataJourney/tree/github-repo-stats/sayantikabanik/DataJourney/latest-report/resources,1,1
/sayantikabanik/DataJourney/tree/main/analytics_framework,1,1
