url_path,views_total,views_unique
/sayantikabanik/DataJourney,26,4
/sayantikabanik/DataJourney/actions,10,1
/sayantikabanik/DataJourney/actions/workflows/codespaces/create_codespaces_prebuilds,8,1
/sayantikabanik/DataJourney/actions/runs/4061353312,6,1
/sayantikabanik/DataJourney/blob/main/.github/workflows/github-repo-stats.yml,6,1
/sayantikabanik/DataJourney/tree/github-repo-stats,5,1
/sayantikabanik/DataJourney/actions/runs/3780241460/jobs/6426161801,4,1
/sayantikabanik/DataJourney/actions/runs/4061353312/jobs/6991286284,4,1
/sayantikabanik/DataJourney/actions/workflows/github-repo-stats.yml,4,1
/sayantikabanik/DataJourney/actions/runs/3780241460,3,1
