url_path,views_total,views_unique
/sayantikabanik/DataJourney,72,8
/sayantikabanik/DataJourney/actions/workflows/CI.yml,59,1
/sayantikabanik/DataJourney/pull/53,27,6
/sayantikabanik/DataJourney/actions,27,1
/sayantikabanik/DataJourney/issues,23,1
/sayantikabanik/DataJourney/pulls,14,2
/sayantikabanik/DataJourney/issues/new,13,1
/sayantikabanik/DataJourney/tree/main/.github/ISSUE_TEMPLATE,12,1
/sayantikabanik/DataJourney/tree/main/.github,11,2
/sayantikabanik/DataJourney/blob/main/README.md,10,1
